churn_id,subscription_id,churn_date,churn_reason
789,2966,2020-12-25,poor_support
790,2977,2023-03-23,price_too_high
791,2980,2026-08-05,switched_competitor
792,2984,2027-04-20,lack_of_features
793,2994,2019-07-08,poor_support
794,2997,2026-02-28,price_too_high
795,2998,2025-01-24,price_too_high
796,2999,2023-05-27,switched_competitor
797,3008,2018-02-05,poor_support
798,3013,2027-08-28,lack_of_features
799,3019,2024-08-10,low_usage
800,3032,2022-02-25,price_too_high
801,3033,2022-12-02,price_too_high
802,3034,2023-06-17,switched_competitor
803,3035,2020-06-08,poor_support
804,3037,2025-02-07,low_usage
805,3038,2020-08-23,low_usage
806,3040,2026-04-23,low_usage
807,3044,2021-01-25,poor_support
808,3053,2027-03-06,lack_of_features
809,3056,2025-10-24,price_too_high
810,3071,2023-05-03,poor_support
811,3077,2024-11-16,low_usage
812,3080,2018-07-24,price_too_high
813,3082,2023-08-04,price_too_high
814,3085,2023-07-04,low_usage
815,3091,2020-06-08,low_usage
816,3094,2020-11-30,price_too_high
817,3095,2020-07-07,switched_competitor
818,3101,2025-04-18,price_too_high
819,3104,2026-06-12,lack_of_features
820,3106,2024-02-29,lack_of_features
821,3107,2024-04-30,switched_competitor
822,3108,2018-12-01,poor_support
823,3112,2024-02-12,price_too_high
824,3117,2027-03-16,lack_of_features
825,3119,2024-07-09,price_too_high
826,3129,2026-04-23,switched_competitor
827,3130,2022-11-06,low_usage
828,3131,2027-05-04,switched_competitor
829,3136,2023-05-07,switched_competitor
830,3140,2025-05-04,switched_competitor
831,3141,2019-06-13,lack_of_features
832,3145,2022-03-02,switched_competitor
833,3148,2024-03-14,low_usage
834,3149,2026-12-13,low_usage
835,3150,2018-02-03,low_usage
836,3156,2024-09-08,poor_support
837,3159,2020-04-14,switched_competitor
838,3161,2026-08-10,low_usage
839,3162,2026-11-01,poor_support
840,3168,2019-08-09,switched_competitor
841,3173,2026-01-27,switched_competitor
842,3174,2026-07-25,price_too_high
843,3180,2022-09-21,switched_competitor
844,3181,2027-04-15,price_too_high
845,3183,2018-05-27,lack_of_features
846,3186,2022-03-04,lack_of_features
847,3190,2020-09-13,poor_support
848,3198,2019-09-29,price_too_high
849,3199,2019-01-27,lack_of_features
850,3200,2027-03-31,lack_of_features
851,3206,2019-03-03,lack_of_features
852,3210,2022-05-18,switched_competitor
853,3211,2022-02-14,price_too_high
854,3212,2018-08-06,lack_of_features
855,3221,2027-10-02,price_too_high
856,3229,2020-06-07,low_usage
857,3235,2018-07-23,low_usage
858,3239,2022-03-05,switched_competitor
859,3241,2025-07-17,low_usage
860,3242,2022-09-02,poor_support
861,3255,2022-04-19,price_too_high
862,3258,2020-04-12,lack_of_features
863,3263,2021-03-02,poor_support
864,3276,2024-05-12,poor_support
865,3278,2021-05-16,low_usage
866,3281,2021-08-19,price_too_high
867,3282,2018-12-06,lack_of_features
868,3284,2019-05-02,poor_support
869,3285,2019-02-03,switched_competitor
870,3289,2024-10-04,lack_of_features
871,3290,2018-06-27,low_usage
872,3291,2020-02-04,price_too_high
873,3292,2018-08-01,switched_competitor
874,3293,2026-05-19,lack_of_features
875,3295,2020-04-12,lack_of_features
876,3297,2018-02-16,poor_support
877,3301,2022-11-30,lack_of_features
878,3302,2017-12-10,price_too_high
879,3312,2017-07-24,price_too_high
880,3319,2025-12-27,lack_of_features
881,3323,2022-03-24,poor_support
882,3329,2020-07-27,switched_competitor
883,3331,2018-02-18,switched_competitor
884,3332,2020-07-17,poor_support
885,3335,2018-12-02,low_usage
886,3340,2017-06-05,price_too_high
887,3342,2024-07-29,low_usage
888,3344,2019-05-24,poor_support
889,3345,2018-10-17,low_usage
890,3348,2025-04-18,poor_support
891,3353,2022-11-30,switched_competitor
892,3355,2024-10-16,switched_competitor
893,3357,2022-01-26,low_usage
894,3363,2023-05-04,low_usage
895,3366,2020-02-16,price_too_high
896,3369,2017-12-18,switched_competitor
897,3370,2021-11-16,price_too_high
898,3378,2020-01-17,low_usage
899,3380,2026-02-25,poor_support
900,3384,2022-01-14,switched_competitor
901,3385,2024-06-24,poor_support
902,3386,2023-10-13,price_too_high
903,3389,2020-01-05,price_too_high
904,3395,2022-03-17,lack_of_features
905,3397,2016-12-08,switched_competitor
906,3398,2023-03-19,switched_competitor
907,3399,2027-03-09,price_too_high
908,3401,2023-11-18,poor_support
909,3405,2019-07-19,switched_competitor
910,3413,2022-01-31,price_too_high
911,3415,2025-11-01,lack_of_features
912,3416,2019-11-01,low_usage
913,3417,2017-02-04,switched_competitor
914,3421,2026-07-09,low_usage
915,3422,2019-03-19,poor_support
916,3427,2020-11-24,lack_of_features
917,3431,2025-12-28,switched_competitor
918,3440,2024-02-28,low_usage
919,3441,2027-01-23,low_usage
920,3445,2024-12-13,price_too_high
921,3446,2016-07-03,low_usage
922,3447,2021-03-26,poor_support
923,3459,2018-11-02,low_usage
924,3460,2017-11-05,poor_support
925,3462,2026-12-28,poor_support
926,3469,2017-06-21,price_too_high
927,3471,2025-08-02,lack_of_features
928,3472,2025-09-10,poor_support
929,3476,2022-02-07,low_usage
930,3478,2022-08-05,low_usage
931,3481,2019-07-15,poor_support
932,3484,2025-04-05,low_usage
933,3485,2024-01-29,switched_competitor
934,3486,2021-06-06,price_too_high
935,3488,2020-02-04,low_usage
936,3490,2017-09-25,price_too_high
937,3492,2019-01-18,poor_support
938,3494,2025-07-08,poor_support
939,3498,2025-07-02,poor_support
940,3507,2021-09-08,price_too_high
941,3510,2019-12-19,low_usage
942,3512,2018-09-12,switched_competitor
943,3516,2026-10-20,price_too_high
944,3517,2020-09-20,switched_competitor
945,3519,2025-11-16,low_usage
946,3523,2019-05-19,low_usage
947,3525,2025-12-08,price_too_high
948,3527,2024-05-29,lack_of_features
949,3531,2025-01-31,switched_competitor
950,3535,2021-03-15,poor_support
951,3541,2020-01-23,switched_competitor
952,3542,2021-12-26,low_usage
953,3543,2025-07-30,low_usage
954,3553,2024-03-25,price_too_high
955,3555,2018-05-31,lack_of_features
956,3558,2020-08-06,poor_support
957,3561,2025-10-06,switched_competitor
958,3563,2020-02-04,lack_of_features
959,3567,2018-02-11,poor_support
960,3570,2021-08-15,low_usage
961,3572,2016-09-21,low_usage
962,3573,2022-08-17,price_too_high
963,3575,2024-06-23,price_too_high
964,3580,2022-07-31,switched_competitor
965,3583,2021-10-24,lack_of_features
966,3585,2017-10-13,lack_of_features
967,3588,2019-01-13,poor_support
968,3590,2016-05-18,switched_competitor
969,3593,2023-05-12,price_too_high
970,3595,2021-11-15,switched_competitor
971,3596,2024-10-13,low_usage
972,3600,2022-06-22,price_too_high
973,3605,2024-05-31,lack_of_features
974,3606,2024-08-13,price_too_high
975,3609,2021-07-24,low_usage
976,3610,2024-11-13,price_too_high
977,3625,2026-05-28,lack_of_features
978,3626,2022-01-21,low_usage
979,3628,2021-03-30,poor_support
980,3630,2024-07-11,switched_competitor
981,3631,2024-07-10,poor_support
982,3635,2027-08-13,low_usage
983,3636,2025-03-03,low_usage
984,3639,2023-11-25,low_usage
985,3642,2016-10-29,lack_of_features
986,3646,2026-05-23,low_usage
987,3651,2026-07-02,switched_competitor
988,3653,2027-02-25,lack_of_features
989,3655,2024-11-15,low_usage
990,3657,2025-09-18,lack_of_features
991,3658,2022-06-05,switched_competitor
992,3660,2024-05-21,switched_competitor
993,3667,2018-12-25,lack_of_features
994,3668,2023-06-21,price_too_high
995,3672,2019-03-05,poor_support
996,3675,2018-10-18,low_usage
997,3676,2018-05-22,poor_support
998,3687,2018-08-01,switched_competitor
999,3694,2023-03-27,poor_support
1000,3700,2025-02-16,price_too_high
1001,3704,2019-10-10,poor_support
1002,3706,2022-04-09,poor_support
1003,3709,2023-03-05,switched_competitor
1004,3710,2026-01-29,switched_competitor
1005,3711,2027-02-01,low_usage
1006,3712,2024-05-21,lack_of_features
1007,3715,2019-02-20,low_usage
1008,3716,2026-07-30,switched_competitor
1009,3722,2022-09-13,low_usage
1010,3724,2020-04-06,poor_support
1011,3727,2023-08-02,poor_support
1012,3730,2026-12-04,switched_competitor
1013,3734,2022-10-27,switched_competitor
1014,3736,2027-01-30,low_usage
1015,3738,2020-11-04,low_usage
1016,3744,2020-03-21,poor_support
1017,3753,2018-10-16,lack_of_features
1018,3755,2016-12-14,lack_of_features
1019,3756,2024-09-26,switched_competitor
1020,3758,2018-06-19,low_usage
1021,3759,2018-02-15,lack_of_features
1022,3760,2022-02-12,low_usage
1023,3761,2025-10-07,price_too_high
1024,3763,2023-02-05,poor_support
1025,3768,2022-10-16,low_usage
1026,3769,2023-08-29,low_usage
1027,3771,2022-04-20,low_usage
1028,3776,2026-08-30,lack_of_features
1029,3780,2018-09-25,low_usage
1030,3794,2026-02-21,price_too_high
1031,3798,2024-11-30,lack_of_features
1032,3804,2017-05-26,switched_competitor
1033,3805,2020-12-06,switched_competitor
1034,3806,2018-03-29,poor_support
1035,3807,2023-10-24,price_too_high
1036,3808,2027-08-30,low_usage
1037,3809,2023-08-20,price_too_high
1038,3813,2026-07-19,switched_competitor
1039,3816,2025-03-14,low_usage
1040,3819,2023-03-12,price_too_high
1041,3824,2021-09-02,lack_of_features
1042,3827,2023-09-01,low_usage
1043,3829,2023-02-25,lack_of_features
1044,3832,2018-06-15,price_too_high
1045,3835,2017-03-30,low_usage
1046,3838,2022-11-11,poor_support
1047,3840,2026-11-15,poor_support
1048,3849,2022-06-07,switched_competitor
1049,3857,2019-07-14,low_usage
1050,3859,2027-08-21,price_too_high
1051,3865,2021-08-20,poor_support
1052,3876,2025-10-15,switched_competitor
1053,3890,2018-03-13,low_usage
1054,3892,2022-02-25,poor_support
1055,3898,2022-07-01,low_usage
1056,3900,2023-10-18,switched_competitor
1057,3907,2023-06-22,price_too_high
1058,3908,2021-03-29,switched_competitor
1059,3911,2018-05-03,price_too_high
1060,3914,2023-01-07,lack_of_features
1061,3921,2018-03-23,poor_support
1062,3925,2018-05-15,lack_of_features
1063,3926,2025-01-09,price_too_high
1064,3928,2025-08-07,low_usage
1065,3930,2024-08-29,price_too_high
1066,3931,2018-10-02,price_too_high
1067,3936,2019-10-31,low_usage
1068,3938,2024-03-25,lack_of_features
1069,3946,2020-08-23,poor_support
1070,3953,2021-10-11,price_too_high
1071,3954,2016-10-15,price_too_high
1072,3957,2027-02-01,poor_support
1073,3963,2023-12-25,price_too_high
1074,3967,2018-05-14,poor_support
1075,3975,2022-07-15,poor_support
1076,3982,2025-11-16,poor_support
1077,3992,2027-01-27,low_usage
1078,3994,2020-08-24,lack_of_features
1079,3998,2020-04-13,lack_of_features
1080,4003,2023-07-06,switched_competitor
1081,4009,2025-04-24,low_usage
1082,4020,2022-09-22,switched_competitor
1083,4023,2019-12-10,lack_of_features
1084,4031,2023-08-08,lack_of_features
1085,4041,2023-09-25,lack_of_features
1086,4043,2022-02-20,price_too_high
1087,4044,2022-07-27,switched_competitor
1088,4052,2023-01-19,low_usage
1089,4053,2020-06-14,switched_competitor
1090,4054,2024-05-26,lack_of_features
1091,4056,2023-08-07,low_usage
1092,4057,2026-03-01,switched_competitor
1093,4059,2024-04-19,lack_of_features
1094,4065,2021-04-29,lack_of_features
1095,4066,2020-05-09,low_usage
1096,4067,2027-04-21,poor_support
1097,4074,2023-06-15,low_usage
1098,4076,2021-02-01,poor_support
1099,4079,2021-03-24,price_too_high
1100,4084,2020-03-18,low_usage
1101,4091,2019-06-01,poor_support
1102,4099,2020-05-31,switched_competitor
1103,4102,2026-03-02,lack_of_features
1104,4103,2019-06-06,price_too_high
1105,4105,2019-07-10,low_usage
1106,4106,2020-08-08,poor_support
1107,4108,2023-03-23,switched_competitor
1108,4109,2021-03-20,poor_support
1109,4113,2022-12-14,low_usage
1110,4115,2023-07-25,poor_support
1111,4116,2023-04-12,low_usage
1112,4117,2018-04-07,poor_support
1113,4119,2020-11-03,lack_of_features
1114,4120,2021-05-17,low_usage
1115,4123,2019-08-30,low_usage
1116,4124,2019-02-11,price_too_high
1117,4127,2020-01-25,lack_of_features
1118,4128,2021-07-25,low_usage
1119,4131,2017-05-29,switched_competitor
1120,4133,2018-09-29,poor_support
1121,4136,2023-11-04,switched_competitor
1122,4140,2024-07-13,poor_support
1123,4144,2023-11-16,poor_support
1124,4152,2018-01-21,price_too_high
1125,4158,2026-09-10,low_usage
1126,4160,2021-09-23,poor_support
1127,4163,2023-01-31,price_too_high
1128,4164,2023-02-08,switched_competitor
1129,4166,2020-07-11,price_too_high
1130,4169,2019-04-25,switched_competitor
1131,4172,2020-01-12,low_usage
1132,4178,2025-02-07,poor_support
1133,4187,2020-11-06,lack_of_features
1134,4191,2028-04-16,switched_competitor
1135,4197,2020-02-13,poor_support
1136,4201,2018-02-08,lack_of_features
1137,4204,2024-11-03,lack_of_features
1138,4211,2018-09-23,switched_competitor
1139,4212,2022-03-04,poor_support
1140,4217,2025-06-18,lack_of_features
1141,4221,2022-01-25,price_too_high
1142,4228,2020-11-08,price_too_high
1143,4235,2019-06-26,poor_support
1144,4237,2026-03-19,low_usage
1145,4245,2017-11-11,price_too_high
1146,4252,2027-07-04,switched_competitor
1147,4254,2017-07-12,poor_support
1148,4255,2021-10-15,lack_of_features
1149,4256,2022-08-07,price_too_high
1150,4260,2024-06-03,poor_support
1151,4261,2026-11-18,poor_support
1152,4264,2019-02-07,low_usage
1153,4265,2025-12-19,lack_of_features
1154,4268,2019-09-27,lack_of_features
1155,4271,2026-09-16,lack_of_features
1156,4274,2027-04-30,switched_competitor
1157,4276,2024-10-18,poor_support
1158,4279,2021-10-27,switched_competitor
1159,4282,2023-01-10,switched_competitor
1160,4286,2024-03-08,poor_support
1161,4287,2024-02-08,lack_of_features
1162,4288,2024-04-06,poor_support
1163,4289,2023-06-18,low_usage
1164,4291,2024-03-22,poor_support
1165,4293,2021-02-21,poor_support
1166,4305,2019-08-26,price_too_high
1167,4306,2021-12-11,low_usage
1168,4309,2017-06-23,price_too_high
1169,4311,2023-02-09,lack_of_features
1170,4312,2022-06-25,lack_of_features
1171,4320,2022-08-08,low_usage
1172,4322,2024-03-25,switched_competitor
1173,4323,2022-11-08,poor_support
1174,4331,2022-11-25,price_too_high
1175,4335,2021-04-22,low_usage
1176,4339,2017-01-19,price_too_high
1177,4349,2027-07-25,poor_support
1178,4352,2020-05-23,switched_competitor
1179,4356,2024-09-07,price_too_high
1180,4357,2020-10-20,low_usage
1181,4358,2018-11-03,poor_support
1182,4359,2022-04-04,poor_support
1183,4360,2021-09-10,switched_competitor
1184,4361,2022-10-14,low_usage
1185,4362,2019-04-20,poor_support
1186,4367,2016-11-07,price_too_high
1187,4369,2027-03-25,lack_of_features
1188,4375,2019-12-16,low_usage
1189,4376,2023-04-21,price_too_high
1190,4381,2021-11-30,switched_competitor
1191,4382,2027-11-27,switched_competitor
1192,4383,2020-06-19,poor_support
1193,4389,2024-01-03,switched_competitor
1194,4392,2021-09-09,lack_of_features
1195,4393,2018-11-08,price_too_high
1196,4395,2021-07-02,low_usage
1197,4396,2016-08-05,poor_support
1198,4404,2025-05-15,low_usage
1199,4411,2023-05-25,price_too_high
1200,4416,2024-06-09,lack_of_features
1201,4427,2017-04-19,price_too_high
1202,4435,2022-09-26,price_too_high
1203,4436,2024-09-17,poor_support
1204,4440,2018-05-25,low_usage
1205,4451,2019-04-15,price_too_high
1206,4456,2026-06-06,price_too_high
1207,4457,2024-11-22,lack_of_features
1208,4460,2019-03-01,switched_competitor
1209,4470,2023-03-01,lack_of_features
1210,4478,2024-08-26,low_usage
1211,4484,2022-05-15,low_usage
1212,4485,2017-08-28,poor_support
1213,4498,2019-03-07,switched_competitor
1214,4503,2022-02-21,low_usage
1215,4509,2021-05-08,switched_competitor
1216,4511,2023-02-22,lack_of_features
1217,4512,2020-07-30,low_usage
1218,4515,2017-05-24,price_too_high
1219,4517,2022-03-31,low_usage
1220,4523,2025-07-03,switched_competitor
1221,4526,2023-02-19,low_usage
1222,4527,2018-12-31,poor_support
1223,4536,2025-05-01,price_too_high
1224,4548,2025-01-18,poor_support
1225,4549,2018-06-09,lack_of_features
1226,4550,2023-11-06,low_usage
1227,4552,2024-03-17,low_usage
1228,4555,2017-09-29,lack_of_features
1229,4557,2018-09-21,poor_support
1230,4560,2023-01-10,price_too_high
1231,4563,2020-03-06,poor_support
1232,4566,2020-12-06,switched_competitor
1233,4568,2021-07-01,poor_support
1234,4571,2019-12-28,price_too_high
1235,4572,2018-10-27,low_usage
1236,4576,2016-12-30,poor_support
1237,4578,2019-10-18,lack_of_features
1238,4582,2018-09-30,price_too_high
1239,4586,2022-02-27,low_usage
1240,4587,2020-05-01,price_too_high
1241,4600,2023-10-23,lack_of_features
1242,4602,2026-03-25,switched_competitor
1243,4615,2018-02-28,price_too_high
1244,4617,2021-10-20,price_too_high
1245,4619,2021-11-03,poor_support
1246,4622,2028-05-06,lack_of_features
1247,4623,2018-06-04,lack_of_features
1248,4626,2019-08-18,switched_competitor
1249,4629,2027-05-09,lack_of_features
1250,4630,2018-09-20,price_too_high
1251,4632,2025-04-29,switched_competitor
1252,4635,2021-04-08,lack_of_features
1253,4638,2027-01-31,switched_competitor
1254,4640,2021-07-07,lack_of_features
1255,4651,2023-04-15,lack_of_features
1256,4653,2019-03-25,poor_support
1257,4656,2018-12-18,lack_of_features
1258,4657,2025-06-05,switched_competitor
1259,4664,2019-11-20,price_too_high
1260,4667,2022-10-23,poor_support
1261,4674,2023-03-21,lack_of_features
1262,4676,2026-08-20,lack_of_features
1263,4682,2027-05-23,switched_competitor
1264,4686,2023-11-03,poor_support
1265,4695,2025-10-14,lack_of_features
1266,4700,2023-05-25,price_too_high
1267,4708,2025-09-20,price_too_high
1268,4712,2016-06-08,lack_of_features
1269,4714,2018-07-01,price_too_high
1270,4719,2021-11-03,poor_support
1271,4727,2026-09-08,lack_of_features
1272,4731,2020-07-05,switched_competitor
1273,4732,2027-06-22,poor_support
1274,4740,2018-12-08,price_too_high
1275,4741,2022-07-13,lack_of_features
1276,4744,2023-03-25,poor_support
1277,4745,2016-08-28,price_too_high
1278,4747,2021-10-18,lack_of_features
1279,4751,2018-04-29,low_usage
1280,4752,2020-06-01,switched_competitor
1281,4753,2025-09-24,price_too_high
1282,4755,2023-05-07,price_too_high
1283,4759,2022-01-03,low_usage
1284,4760,2020-01-19,low_usage
1285,4762,2019-06-09,poor_support
1286,4764,2027-12-02,switched_competitor
1287,4766,2021-11-30,switched_competitor
1288,4767,2025-08-17,price_too_high
1289,4769,2020-03-19,low_usage
1290,4789,2020-03-05,switched_competitor
